8.736	3.964	1.200
8.748	3.935	1.200
8.760	3.874	1.200
8.772	3.797	1.200
8.784	3.734	1.200
8.796	3.658	1.200
8.808	3.554	1.200
8.820	3.469	1.200
8.832	3.382	1.200
8.844	3.262	1.200
8.856	3.161	1.200
8.868	3.068	1.200
8.880	2.973	1.200
8.892	2.859	1.200
8.904	2.762	1.200
8.916	2.659	1.200
8.928	2.572	1.200
8.940	2.477	1.200
8.952	2.381	1.200
8.964	2.306	1.200
8.976	2.223	1.200
8.988	2.152	1.200
9.000	2.081	1.200
9.012	2.006	1.200
9.024	1.947	1.200
9.036	1.895	1.200
9.048	1.850	1.200
9.060	1.816	1.200
9.072	1.771	1.200
9.084	1.746	1.200
9.096	1.722	1.200
9.108	1.703	1.200
9.120	1.692	1.200
9.132	1.677	1.200
9.144	1.663	1.200
9.156	1.676	1.200
9.168	1.681	1.200
9.180	1.674	1.200
9.192	1.698	1.200
9.204	1.715	1.200
9.216	1.734	1.200
9.228	1.751	1.200
9.240	1.766	1.200
9.252	1.792	1.200
9.264	1.818	1.200
9.276	1.854	1.200
9.288	1.871	1.200
9.300	1.897	1.200
9.312	1.927	1.200
9.324	1.965	1.200
9.336	1.995	1.200
9.348	2.012	1.200
9.360	2.041	1.200
9.372	2.088	1.200
9.384	2.114	1.200
9.396	2.131	1.200
9.408	2.165	1.200
9.420	2.192	1.200
9.432	2.206	1.200
9.444	2.226	1.200
9.456	2.236	1.200
9.468	2.254	1.200
9.480	2.278	1.200
9.492	2.290	1.200
9.504	2.313	1.200
9.516	2.320	1.200
9.528	2.328	1.200
9.540	2.336	1.200
9.552	2.342	1.200
9.564	2.355	1.200
9.576	2.356	1.200
9.588	2.358	1.200
9.600	2.356	1.200
9.612	2.362	1.200
9.624	2.348	1.200
9.636	2.352	1.200
9.648	2.347	1.200
9.660	2.341	1.200
9.672	2.334	1.200
9.684	2.333	1.200
9.696	2.319	1.200
9.708	2.320	1.200
9.720	2.302	1.200
9.732	2.301	1.200
9.744	2.294	1.200
9.756	2.292	1.200
9.768	2.281	1.200
9.780	2.268	1.200
9.792	2.247	1.200
9.804	2.243	1.200
9.816	2.237	1.200
9.828	2.222	1.200
9.840	2.232	1.200
9.852	2.216	1.200
9.864	2.212	1.200
9.876	2.192	1.200
9.888	2.190	1.200
9.900	2.192	1.200
9.912	2.186	1.200
9.924	2.175	1.200
9.936	2.177	1.200
9.948	2.168	1.200
9.960	2.169	1.200
9.972	2.165	1.200
9.984	2.160	1.200
9.996	2.165	1.200
10.008	2.149	1.200
10.020	2.148	1.200
10.032	2.153	1.200
10.044	2.146	1.200
10.056	2.162	1.200
10.068	2.148	1.200
10.080	2.154	1.200
10.092	2.153	1.200
10.104	2.160	1.200
10.116	2.158	1.200
10.128	2.170	1.200
10.140	2.158	1.200
10.152	2.171	1.200
10.164	2.162	1.200
10.176	2.162	1.200
10.188	2.164	1.200
10.200	2.176	1.200
10.212	2.185	1.200
10.224	2.186	1.200
10.236	2.184	1.200
10.248	2.184	1.200
10.260	2.182	1.200
10.272	2.185	1.200
10.284	2.194	1.200
10.296	2.188	1.200
10.308	2.201	1.200
10.320	2.208	1.200
10.332	2.200	1.200
10.344	2.206	1.200
10.356	2.211	1.200
10.368	2.200	1.200
10.380	2.210	1.200
10.392	2.212	1.200
10.404	2.200	1.200
10.416	2.217	1.200
10.428	2.209	1.200
10.440	2.212	1.200
10.452	2.209	1.200
10.464	2.222	1.200
10.476	2.220	1.200
10.488	2.220	1.200
10.500	2.208	1.200
10.512	2.215	1.200
10.524	2.214	1.200
10.536	2.217	1.200
10.548	2.212	1.200
10.560	2.220	1.200
10.572	2.205	1.200
10.584	2.216	1.200
10.596	2.202	1.200
10.608	2.208	1.200
10.620	2.217	1.200
10.632	2.205	1.200
10.644	2.214	1.200
10.656	2.206	1.200
10.668	2.207	1.200
10.680	2.209	1.200
10.692	2.205	1.200
10.704	2.210	1.200
10.716	2.213	1.200
10.728	2.195	1.200
10.740	2.199	1.200
10.752	2.206	1.200
10.764	2.196	1.200
10.776	2.204	1.200
10.788	2.196	1.200
10.800	2.205	1.200
10.812	2.205	1.200
10.824	2.189	1.200
10.836	2.206	1.200
10.848	2.200	1.200
10.860	2.207	1.200
10.872	2.197	1.200
10.884	2.206	1.200
10.896	2.187	1.200
10.908	2.187	1.200
10.920	2.205	1.200
10.932	2.201	1.200
10.944	2.197	1.200
10.956	2.189	1.200
10.968	2.187	1.200
10.980	2.187	1.200
10.992	2.197	1.200
11.004	2.199	1.200
11.016	2.189	1.200
11.028	2.202	1.200
11.040	2.206	1.200
11.052	2.192	1.200
11.064	2.191	1.200
11.076	2.189	1.200
11.088	2.192	1.200
11.100	2.206	1.200
11.112	2.190	1.200
11.124	2.189	1.200
11.136	2.206	1.200
11.148	2.193	1.200
11.160	2.197	1.200
11.172	2.201	1.200
11.184	2.209	1.200
11.196	2.193	1.200
11.208	2.196	1.200
11.220	2.194	1.200
11.232	2.202	1.200
11.244	2.191	1.200
11.256	2.210	1.200
11.268	2.210	1.200
11.280	2.208	1.200
11.292	2.191	1.200
11.304	2.208	1.200
11.316	2.192	1.200
11.328	2.204	1.200
11.340	2.208	1.200
11.352	2.193	1.200
11.364	2.211	1.200
11.376	2.207	1.200
11.388	2.201	1.200
11.400	2.204	1.200
11.412	2.201	1.200
11.424	2.197	1.200
11.436	2.194	1.200
11.448	2.197	1.200
11.460	2.199	1.200
11.472	2.201	1.200
11.484	2.201	1.200
11.496	2.192	1.200
11.508	2.205	1.200
11.520	2.210	1.200
11.532	2.200	1.200
11.544	2.209	1.200
11.556	2.193	1.200
11.568	2.193	1.200
11.580	2.191	1.200
11.592	2.207	1.200
11.604	2.209	2.200
11.616	2.213	2.200
11.628	2.230	2.200
11.640	2.286	2.200
11.652	2.332	2.200
11.664	2.391	2.200
11.676	2.444	2.200
11.688	2.528	2.200
11.700	2.605	2.200
11.712	2.710	2.200
11.724	2.802	2.200
11.736	2.897	2.200
11.748	2.995	2.200
11.760	3.091	2.200
11.772	3.201	2.200
11.784	3.302	2.200
11.796	3.399	2.200
11.808	3.500	2.200
11.820	3.611	2.200
11.832	3.703	2.200
11.844	3.797	2.200
11.856	3.876	2.200
11.868	3.960	2.200
11.880	4.038	2.200
11.892	4.105	2.200
11.904	4.189	2.200
11.916	4.237	2.200
11.928	4.306	2.200
11.940	4.350	2.200
11.952	4.406	2.200
11.964	4.431	2.200
11.976	4.464	2.200
11.988	4.497	2.200
12.000	4.521	2.200
12.012	4.547	2.200
12.024	4.549	2.200
12.036	4.570	2.200
12.048	4.565	2.200
12.060	4.559	2.200
12.072	4.551	2.200
12.084	4.542	2.200
12.096	4.539	2.200
12.108	4.526	2.200
12.120	4.503	2.200
12.132	4.472	2.200
12.144	4.448	2.200
12.156	4.424	2.200
12.168	4.413	2.200
12.180	4.376	2.200
12.192	4.345	2.200
12.204	4.317	2.200
12.216	4.284	2.200
12.228	4.268	2.200
12.240	4.222	2.200
12.252	4.204	2.200
12.264	4.180	2.200
12.276	4.145	2.200
12.288	4.108	2.200
12.300	4.085	2.200
12.312	4.068	2.200
12.324	4.046	2.200
12.336	4.023	2.200
12.348	4.004	2.200
12.360	3.982	2.200
12.372	3.969	2.200
12.384	3.951	2.200
12.396	3.925	2.200
12.408	3.914	2.200
12.420	3.917	2.200
12.432	3.901	2.200
12.444	3.903	2.200
12.456	3.885	2.200
12.468	3.878	2.200
12.480	3.885	2.200
12.492	3.881	2.200
12.504	3.883	2.200
12.516	3.878	2.200
12.528	3.891	2.200
12.540	3.878	2.200
12.552	3.883	2.200
12.564	3.889	2.200
12.576	3.905	2.200
12.588	3.899	2.200
12.600	3.913	2.200
12.612	3.914	2.200
12.624	3.938	2.200
12.636	3.927	2.200
12.648	3.948	2.200
12.660	3.950	2.200
12.672	3.971	2.200
12.684	3.979	2.200
12.696	3.985	2.200
12.708	3.995	2.200
12.720	3.994	2.200
12.732	4.007	2.200
12.744	4.016	2.200
12.756	4.023	2.200
12.768	4.026	2.200
12.780	4.041	2.200
12.792	4.034	2.200
12.804	4.048	2.200
12.816	4.044	2.200
12.828	4.065	2.200
12.840	4.055	2.200
12.852	4.073	2.200
12.864	4.075	2.200
12.876	4.074	2.200
12.888	4.076	2.200
12.900	4.072	2.200
12.912	4.077	2.200
12.924	4.070	2.200
12.936	4.087	2.200
12.948	4.082	2.200
12.960	4.071	2.200
12.972	4.069	2.200
12.984	4.069	2.200
12.996	4.077	2.200
13.008	4.065	2.200
13.020	4.067	2.200
13.032	4.078	2.200
13.044	4.077	2.200
13.056	4.065	2.200
13.068	4.057	2.200
13.080	4.061	2.200
13.092	4.061	2.200
13.104	4.062	2.200
13.116	4.060	2.200
13.128	4.043	2.200
13.140	4.058	2.200
13.152	4.038	2.200
13.164	4.054	2.200
13.176	4.039	2.200
13.188	4.037	2.200
13.200	4.029	2.200
13.212	4.043	2.200
13.224	4.034	2.200
13.236	4.041	2.200
13.248	4.033	2.200
13.260	4.039	2.200
13.272	4.026	2.200
13.284	4.032	2.200
13.296	4.033	2.200
13.308	4.023	2.200
13.320	4.016	2.200
13.332	4.021	2.200
13.344	4.022	2.200
13.356	4.012	2.200
13.368	4.013	2.200
13.380	4.015	2.200
13.392	4.015	2.200
13.404	4.023	2.200
13.416	4.011	2.200
13.428	4.017	2.200
13.440	4.015	2.200
13.452	4.022	2.200
13.464	4.029	2.200
13.476	4.027	2.200
13.488	4.014	2.200
13.500	4.019	2.200
13.512	4.019	2.200
13.524	4.020	2.200
13.536	4.016	2.200
13.548	4.034	2.200
13.560	4.029	2.200
13.572	4.021	2.200
13.584	4.027	2.200
13.596	4.019	2.200
13.608	4.031	2.200
13.620	4.034	2.200
13.632	4.041	2.200
13.644	4.025	2.200
13.656	4.027	2.200
13.668	4.026	2.200
13.680	4.034	2.200
13.692	4.026	2.200
13.704	4.035	2.200
13.716	4.038	2.200
13.728	4.033	2.200
13.740	4.027	2.200
13.752	4.026	2.200
13.764	4.045	2.200
13.776	4.030	2.200
13.788	4.036	2.200
13.800	4.028	2.200
13.812	4.034	2.200
13.824	4.044	2.200
13.836	4.041	2.200
13.848	4.046	2.200
13.860	4.042	2.200
13.872	4.041	2.200
13.884	4.046	2.200
13.896	4.029	2.200
13.908	4.032	2.200
13.920	4.037	2.200
13.932	4.032	2.200
13.944	4.038	2.200
13.956	4.043	2.200
13.968	4.044	2.200
13.980	4.041	2.200
13.992	4.028	2.200
14.004	4.041	2.200
14.016	4.045	2.200
14.028	4.025	2.200
14.040	4.035	2.200
14.052	4.037	2.200
14.064	4.028	2.200
14.076	4.028	2.200
14.088	4.032	2.200
14.100	4.031	2.200
14.112	4.037	2.200
14.124	4.037	2.200
14.136	4.035	2.200
14.148	4.025	2.200
14.160	4.035	2.200
14.172	4.031	2.200
14.184	4.026	2.200
14.196	4.038	2.200
14.208	4.038	2.200
14.220	4.036	2.200
14.232	4.024	2.200
14.244	4.025	2.200
14.256	4.027	2.200
14.268	4.028	2.200
14.280	4.024	2.200
14.292	4.025	2.200
14.304	4.028	2.200
14.316	4.041	2.200
14.328	4.028	2.200
14.340	4.022	2.200
14.352	4.028	2.200
14.364	4.042	2.200
14.376	4.024	2.200
14.388	4.037	2.200
14.400	4.030	2.200
14.412	4.039	2.200
14.424	4.035	2.200
14.436	4.031	2.200
14.448	4.039	2.200
14.460	4.027	2.200
14.472	4.040	2.200
14.484	4.041	2.200
14.496	4.040	2.200
14.508	4.037	1.200
14.520	4.014	1.200
14.532	3.974	1.200
14.544	3.938	1.200
14.556	3.893	1.200
14.568	3.820	1.200
14.580	3.748	1.200
14.592	3.673	1.200
14.604	3.596	1.200
14.616	3.505	1.200
14.628	3.413	1.200
14.640	3.299	1.200
14.652	3.214	1.200
14.664	3.105	1.200
14.676	2.997	1.200
14.688	2.898	1.200
14.700	2.793	1.200
14.712	2.686	1.200
14.724	2.602	1.200
14.736	2.512	1.200
14.748	2.421	1.200
14.760	2.337	1.200
14.772	2.241	1.200
14.784	2.159	1.200
14.796	2.095	1.200
14.808	2.040	1.200
14.820	1.979	1.200
14.832	1.918	1.200
14.844	1.865	1.200
14.856	1.811	1.200
14.868	1.792	1.200
14.880	1.759	1.200
14.892	1.725	1.200
14.904	1.701	1.200
14.916	1.694	1.200
14.928	1.678	1.200
14.940	1.678	1.200
14.952	1.665	1.200
14.964	1.674	1.200
14.976	1.680	1.200
14.988	1.686	1.200
15.000	1.705	1.200
15.012	1.727	1.200
15.024	1.743	1.200
15.036	1.765	1.200
15.048	1.781	1.200
15.060	1.807	1.200
15.072	1.842	1.200
15.084	1.855	1.200
15.096	1.901	1.200
15.108	1.916	1.200
15.120	1.959	1.200
15.132	1.985	1.200
15.144	2.020	1.200
15.156	2.032	1.200
15.168	2.068	1.200
15.180	2.103	1.200
15.192	2.126	1.200
15.204	2.145	1.200
15.216	2.185	1.200
15.228	2.204	1.200
15.240	2.223	1.200
15.252	2.234	1.200
15.264	2.258	1.200
15.276	2.277	1.200
15.288	2.290	1.200
15.300	2.304	1.200
15.312	2.306	1.200
15.324	2.335	1.200
15.336	2.343	1.200
15.348	2.346	1.200
15.360	2.350	1.200
15.372	2.340	1.200
15.384	2.352	1.200
15.396	2.344	1.200
15.408	2.344	1.200
15.420	2.361	1.200
15.432	2.358	1.200
15.444	2.349	1.200
15.456	2.346	1.200
15.468	2.331	1.200
15.480	2.336	1.200
15.492	2.323	1.200
15.504	2.310	1.200
15.516	2.303	1.200
15.528	2.298	1.200
15.540	2.296	1.200
15.552	2.286	1.200
15.564	2.278	1.200
15.576	2.267	1.200
15.588	2.268	1.200
15.600	2.260	1.200
15.612	2.248	1.200
15.624	2.237	1.200
15.636	2.236	1.200
15.648	2.220	1.200
15.660	2.218	1.200
15.672	2.207	1.200
15.684	2.202	1.200
15.696	2.195	1.200
15.708	2.182	1.200
15.720	2.178	1.200
15.732	2.186	1.200
15.744	2.170	1.200
15.756	2.170	1.200
15.768	2.165	1.200
15.780	2.159	1.200
15.792	2.161	1.200
15.804	2.152	1.200
15.816	2.165	1.200
15.828	2.148	1.200
15.840	2.148	1.200
15.852	2.163	1.200
15.864	2.162	1.200
15.876	2.162	1.200
15.888	2.154	1.200
15.900	2.152	1.200
15.912	2.164	1.200
15.924	2.166	1.200
15.936	2.165	1.200
15.948	2.156	1.200
15.960	2.172	1.200
15.972	2.178	1.200
15.984	2.168	1.200
15.996	2.165	1.200
16.008	2.180	1.200
16.020	2.177	1.200
16.032	2.181	1.200
16.044	2.182	1.200
16.056	2.189	1.200
16.068	2.197	1.200
16.080	2.182	1.200
16.092	2.190	1.200
16.104	2.191	1.200
16.116	2.192	1.200
16.128	2.209	1.200
16.140	2.203	1.200
16.152	2.210	1.200
16.164	2.210	1.200
16.176	2.201	1.200
16.188	2.199	1.200
16.200	2.215	1.200
16.212	2.206	1.200
16.224	2.209	1.200
16.236	2.220	1.200
16.248	2.218	1.200
16.260	2.214	1.200
16.272	2.217	1.200
16.284	2.209	1.200
16.296	2.204	1.200
16.308	2.207	1.200
16.320	2.219	1.200
16.332	2.206	1.200
16.344	2.211	1.200
16.356	2.206	1.200
16.368	2.205	1.200
16.380	2.211	1.200
16.392	2.209	1.200
16.404	2.216	1.200
16.416	2.209	1.200
16.428	2.202	1.200
16.440	2.200	1.200
16.452	2.213	1.200
16.464	2.207	1.200
16.476	2.198	1.200
16.488	2.204	1.200
16.500	2.201	1.200
16.512	2.200	1.200
16.524	2.197	1.200
16.536	2.209	1.200
16.548	2.207	1.200
16.560	2.202	1.200
16.572	2.191	1.200
16.584	2.197	1.200
16.596	2.208	1.200
16.608	2.205	1.200
16.620	2.197	1.200
16.632	2.200	1.200
16.644	2.202	1.200
16.656	2.197	1.200
16.668	2.195	1.200
16.680	2.206	1.200
16.692	2.194	1.200
16.704	2.203	1.200
16.716	2.192	1.200
16.728	2.204	1.200
16.740	2.190	1.200
16.752	2.190	1.200
16.764	2.189	1.200
16.776	2.204	1.200
16.788	2.206	1.200
16.800	2.188	1.200
16.812	2.189	1.200
16.824	2.187	1.200
16.836	2.188	1.200
16.848	2.197	1.200
16.860	2.200	1.200
16.872	2.199	1.200
16.884	2.203	1.200
16.896	2.198	1.200
16.908	2.203	1.200
16.920	2.207	1.200
16.932	2.207	1.200
16.944	2.202	1.200
16.956	2.199	1.200
16.968	2.192	1.200
16.980	2.209	1.200
16.992	2.203	1.200
17.004	2.194	1.200
17.016	2.202	1.200
17.028	2.195	1.200
17.040	2.199	1.200
17.052	2.209	1.200
17.064	2.191	1.200
17.076	2.199	1.200
17.088	2.198	1.200
17.100	2.197	1.200
17.112	2.202	1.200
17.124	2.202	1.200
17.136	2.211	1.200
17.148	2.208	1.200
17.160	2.192	1.200
17.172	2.192	1.200
17.184	2.206	1.200
17.196	2.192	1.200
17.208	2.198	1.200
17.220	2.195	1.200
17.232	2.196	1.200
17.244	2.198	1.200
17.256	2.206	1.200
17.268	2.201	1.200
17.280	2.198	1.200
17.292	2.191	1.200
17.304	2.211	1.200
17.316	2.194	1.200
17.328	2.207	1.200
17.340	2.206	1.200
17.352	2.203	1.200
17.364	2.204	1.200
17.376	2.205	1.200
17.388	2.209	1.200
17.400	2.199	2.200
17.412	2.209	2.200
17.424	2.237	2.200
17.436	2.258	2.200
17.448	2.312	2.200
17.460	2.368	2.200
17.472	2.427	2.200
17.484	2.500	2.200
17.496	2.584	2.200
17.508	2.673	2.200
17.520	2.756	2.200
17.532	2.862	2.200
17.544	2.959	2.200
17.556	3.060	2.200
17.568	3.162	2.200
17.580	3.261	2.200
17.592	3.368	2.200
17.604	3.464	2.200
17.616	3.567	2.200
17.628	3.659	2.200
17.640	3.767	2.200
17.652	3.844	2.200
17.664	3.935	2.200
17.676	4.016	2.200
17.688	4.097	2.200
17.700	4.160	2.200
17.712	4.227	2.200
17.724	4.288	2.200
17.736	4.345	2.200
17.748	4.380	2.200
17.760	4.424	2.200
17.772	4.468	2.200
17.784	4.501	2.200
17.796	4.520	2.200
17.808	4.534	2.200
17.820	4.554	2.200
17.832	4.553	2.200
17.844	4.563	2.200
17.856	4.567	2.200
17.868	4.560	2.200
17.880	4.554	2.200
17.892	4.535	2.200
17.904	4.521	2.200
17.916	4.500	2.200
17.928	4.489	2.200
17.940	4.471	2.200
17.952	4.438	2.200
17.964	4.411	2.200
17.976	4.387	2.200
17.988	4.357	2.200
18.000	4.325	2.200
18.012	4.297	2.200
18.024	4.269	2.200
18.036	4.240	2.200
18.048	4.219	2.200
18.060	4.180	2.200
18.072	4.155	2.200
18.084	4.129	2.200
18.096	4.105	2.200
18.108	4.082	2.200
18.120	4.047	2.200
18.132	4.025	2.200
18.144	4.002	2.200
18.156	3.979	2.200
18.168	3.978	2.200
18.180	3.954	2.200
18.192	3.943	2.200
18.204	3.925	2.200
18.216	3.911	2.200
18.228	3.904	2.200
18.240	3.890	2.200
18.252	3.897	2.200
18.264	3.885	2.200
18.276	3.883	2.200
18.288	3.871	2.200
18.300	3.870	2.200
18.312	3.884	2.200
18.324	3.889	2.200
18.336	3.891	2.200
18.348	3.894	2.200
18.360	3.903	2.200
18.372	3.897	2.200
18.384	3.898	2.200
18.396	3.914	2.200
18.408	3.915	2.200
18.420	3.919	2.200
18.432	3.934	2.200
18.444	3.943	2.200
18.456	3.954	2.200
18.468	3.950	2.200
18.480	3.962	2.200
